vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count,products_of_vendor,product_url
Dragerwerk AG & Company KgaA,draeger.com,https://discovery.hgdata.com/collection/dragerwerk-ag-and-company-kgaa-products-services,596,-,6,Draeger Evita,https://discovery.hgdata.com/product/draeger-evita
Dragerwerk AG & Company KgaA,draeger.com,https://discovery.hgdata.com/collection/dragerwerk-ag-and-company-kgaa-products-services,596,-,6,Draeger Fabius,https://discovery.hgdata.com/product/draeger-fabius
Dragerwerk AG & Company KgaA,draeger.com,https://discovery.hgdata.com/collection/dragerwerk-ag-and-company-kgaa-products-services,596,-,6,Draeger Infinity,https://discovery.hgdata.com/product/draeger-infinity
Dragerwerk AG & Company KgaA,draeger.com,https://discovery.hgdata.com/collection/dragerwerk-ag-and-company-kgaa-products-services,596,-,6,Draeger Innovian,https://discovery.hgdata.com/product/draeger-innovian
Dragerwerk AG & Company KgaA,draeger.com,https://discovery.hgdata.com/collection/dragerwerk-ag-and-company-kgaa-products-services,596,-,6,Draeger Isolette,https://discovery.hgdata.com/product/draeger-isolette
SourceForge,sourceforge.net,https://discovery.hgdata.com/collection/sourceforge-products-services,77,-,2,Neuroph,https://discovery.hgdata.com/product/neuroph
SourceForge,sourceforge.net,https://discovery.hgdata.com/collection/sourceforge-products-services,77,-,2,Open Grid Scheduler,https://discovery.hgdata.com/product/open-grid-scheduler
"FourKites, Inc.",fourkites.com,https://discovery.hgdata.com/collection/fourkites-inc-products-services,301,-,1,FourKites,https://discovery.hgdata.com/product/fourkites
"Astera Software, Inc.",astera.com,https://discovery.hgdata.com/collection/astera-software-inc-products-services,49,-,1,Astera Centerprise,https://discovery.hgdata.com/product/astera-centerprise
Waypoint Software,waypointsoftware.com,https://discovery.hgdata.com/collection/waypoint-software-products-services,16,-,1,Waypoint Software,https://discovery.hgdata.com/product/waypoint-software
"Valiant Solutions, LLC",valiantsolutions.com,https://discovery.hgdata.com/collection/valiant-solutions-llc-products-services,305,-,1,TrackForce Valiant,https://discovery.hgdata.com/product/trackforce-valiant
"Tiger Analytics, LLC",tigeranalytics.com,https://discovery.hgdata.com/collection/tiger-analytics-llc-products-services,10,-,1,Tiger Analytics,https://discovery.hgdata.com/product/tiger-analytics
"aPriori, Inc.",apriori.com,https://discovery.hgdata.com/collection/apriori-inc-products-services,"1,616",-,1,aPriori,https://discovery.hgdata.com/product/apriori
"Alation, Inc.",alation.com,https://discovery.hgdata.com/collection/alation-inc-products-services,901,-,1,Alation,https://discovery.hgdata.com/product/alation
"Scientific Software Solutions, Inc.",pedcath.com,https://discovery.hgdata.com/collection/scientific-software-solutions-inc-products-services,49,-,1,PedCath,https://discovery.hgdata.com/product/pedcath
"Liquidware Labs, Inc.",liquidware.com,https://discovery.hgdata.com/collection/liquidware-labs-inc-products-services,364,-,1,Liquidware ProfileUnity,https://discovery.hgdata.com/product/liquidware-profileunity
"Checkr, Inc.",checkr.com,https://discovery.hgdata.com/collection/checkr-inc-products-services,119,-,1,Checkr,https://discovery.hgdata.com/product/checkr
"IntelliTrans, LLC",intellitrans.com,https://discovery.hgdata.com/collection/intellitrans-llc-products-services,80,-,1,IntelliTrans,https://discovery.hgdata.com/product/intellitrans
"Advanced Computer Software Group, Ltd.",oneadvanced.com,https://discovery.hgdata.com/collection/advanced-computer-software-group-ltd-products-services,140,-,1,Caresys,https://discovery.hgdata.com/product/caresys
D-EDGE SAS,d-edge.com,https://discovery.hgdata.com/collection/d-edge-sas-products-services,"1,800",-,2,Availpro,https://discovery.hgdata.com/product/availpro
D-EDGE SAS,d-edge.com,https://discovery.hgdata.com/collection/d-edge-sas-products-services,"1,800",-,2,D-EDGE,https://discovery.hgdata.com/product/d-edge
ZoneEdit,zoneedit.com,https://discovery.hgdata.com/collection/zoneedit-products-services,4,-,1,ZoneEdit,https://discovery.hgdata.com/product/zoneedit
"BirchStreet Systems, Inc.",birchstreetsystems.com,https://discovery.hgdata.com/collection/birchstreet-systems-inc-products-services,862,-,1,BirchStreet,https://discovery.hgdata.com/product/birchstreet
Omniconvert S.R.L.,omniconvert.com,https://discovery.hgdata.com/collection/omniconvert-s-r-l-products-services,528,-,1,Omniconvert,https://discovery.hgdata.com/product/omniconvert
"Xandr, Inc.",xandr.com,https://discovery.hgdata.com/collection/xandr-inc-products-services,"90,179",-,4,AppNexus,https://discovery.hgdata.com/product/appnexus
"Xandr, Inc.",xandr.com,https://discovery.hgdata.com/collection/xandr-inc-products-services,"90,179",-,4,Open AdStream,https://discovery.hgdata.com/product/open-adstream
"Xandr, Inc.",xandr.com,https://discovery.hgdata.com/collection/xandr-inc-products-services,"90,179",-,4,Xandr,https://discovery.hgdata.com/product/xandr
"Xandr, Inc.",xandr.com,https://discovery.hgdata.com/collection/xandr-inc-products-services,"90,179",-,4,Xandr Monetize,https://discovery.hgdata.com/product/xandr-monetize
Idea Fabrik PLC,ideafabrik.com,https://discovery.hgdata.com/collection/idea-fabrik-plc-products-services,38,-,1,HeroEngine,https://discovery.hgdata.com/product/heroengine
"OnPoint Digital, Inc.",onpointdigital.com,https://discovery.hgdata.com/collection/onpoint-digital-inc-products-services,4,-,1,OnPoint Digital,https://discovery.hgdata.com/product/onpoint-digital
Roland DGA Corporation,rolanddga.com,https://discovery.hgdata.com/collection/roland-dga-corporation-products-services,923,-,1,Roland,https://discovery.hgdata.com/product/roland
Awingu N.V.,awingu.com,https://discovery.hgdata.com/collection/awingu-n-v-products-services,54,-,1,Awingu,https://discovery.hgdata.com/product/awingu
"AWIN, Inc.",awin.com,https://discovery.hgdata.com/collection/awin-inc-products-services,"2,581",-,1,Awin,https://discovery.hgdata.com/product/awin
secunet Security Networks AG,secunet.com,https://discovery.hgdata.com/collection/secunet-security-networks-ag-products-services,175,-,1,Secunet,https://discovery.hgdata.com/product/secunet
"Kx Systems, Inc.",kx.com,https://discovery.hgdata.com/collection/kx-systems-inc-products-services,915,-,2,Kdb+,https://discovery.hgdata.com/product/kdb-plus
"Kx Systems, Inc.",kx.com,https://discovery.hgdata.com/collection/kx-systems-inc-products-services,915,-,2,Kx,https://discovery.hgdata.com/product/kx
"Timeco Systems, Inc.",timeco.com,https://discovery.hgdata.com/collection/timeco-systems-inc-products-services,58,-,1,TIMECO,https://discovery.hgdata.com/product/timeco
"Servoy, Inc.",servoy.com,https://discovery.hgdata.com/collection/servoy-inc-products-services,185,-,1,Servoy,https://discovery.hgdata.com/product/servoy
"ShiftLeft, Inc.",shiftleft.io,https://discovery.hgdata.com/collection/shiftleft-inc-products-services,40,-,1,ShiftLeft,https://discovery.hgdata.com/product/shiftleft
"Bitrix, Inc.",bitrix24.com,https://discovery.hgdata.com/collection/bitrix-inc-products-services,"15,915",-,1,Bitrix24,https://discovery.hgdata.com/product/bitrix24
"Talkwalker, Inc.",talkwalker.com,https://discovery.hgdata.com/collection/talkwalker-inc-products-services,"1,463",-,2,NM Incite,https://discovery.hgdata.com/product/nm-incite
"Talkwalker, Inc.",talkwalker.com,https://discovery.hgdata.com/collection/talkwalker-inc-products-services,"1,463",-,2,Talkwalker,https://discovery.hgdata.com/product/talkwalker
PLYmedia,plymedia.com,https://discovery.hgdata.com/collection/plymedia-products-services,42,-,1,PLYmedia,https://discovery.hgdata.com/product/plymedia
"TekTone Sound & Signal Manufacturing, Inc.",tektone.com,https://discovery.hgdata.com/collection/tektone-sound-and-signal-manufacturing-inc-products-services,60,-,1,TekTone,https://discovery.hgdata.com/product/tektone
Xactly Corporation,xactlycorp.com,https://discovery.hgdata.com/collection/xactly-corporation-products-services,"2,025",-,6,Xactly (Unspecified Product),https://discovery.hgdata.com/product/xactly-unspecified-product
Xactly Corporation,xactlycorp.com,https://discovery.hgdata.com/collection/xactly-corporation-products-services,"2,025",-,6,Xactly AlignStar,https://discovery.hgdata.com/product/xactly-alignstar
Xactly Corporation,xactlycorp.com,https://discovery.hgdata.com/collection/xactly-corporation-products-services,"2,025",-,6,Xactly Commission Expense Accounting,https://discovery.hgdata.com/product/xactly-commission-expense-accounting
Xactly Corporation,xactlycorp.com,https://discovery.hgdata.com/collection/xactly-corporation-products-services,"2,025",-,6,Xactly Connect,https://discovery.hgdata.com/product/xactly-connect
Xactly Corporation,xactlycorp.com,https://discovery.hgdata.com/collection/xactly-corporation-products-services,"2,025",-,6,Xactly Incent,https://discovery.hgdata.com/product/xactly-incent
Xactly Corporation,xactlycorp.com,https://discovery.hgdata.com/collection/xactly-corporation-products-services,"2,025",-,6,Xactly SimplyComp,https://discovery.hgdata.com/product/xactly-simplycomp
"Simplify ASC, Inc.",simplifyasc.com,https://discovery.hgdata.com/collection/simplify-asc-inc-products-services,29,-,1,Simplify ASC Platform,https://discovery.hgdata.com/product/simplify-asc-platform
Chorus.ai,chorus.ai,https://discovery.hgdata.com/collection/chorus-ai-products-services,430,-,1,Chorus,https://discovery.hgdata.com/product/chorus
"Digital Realty Trust, Inc.",digitalrealty.com,https://discovery.hgdata.com/collection/digital-realty-trust-inc-products-services,101,-,1,Digital Realty,https://discovery.hgdata.com/product/digital-realty
Outreach Corporation,outreach.io,https://discovery.hgdata.com/collection/outreach-corporation-products-services,"2,024",-,1,Outreach.io,https://discovery.hgdata.com/product/outreach-io
"Profound Logic Software, Inc.",profoundlogic.com,https://discovery.hgdata.com/collection/profound-logic-software-inc-products-services,236,-,1,Profound Logic Software,https://discovery.hgdata.com/product/profound-logic-software
"Yesware, Inc.",yesware.com,https://discovery.hgdata.com/collection/yesware-inc-products-services,"1,267",-,1,Yesware,https://discovery.hgdata.com/product/yesware
GlobalData PLC,globaldata.com,https://discovery.hgdata.com/collection/globaldata-plc-products-services,795,-,1,GlobalData,https://discovery.hgdata.com/product/globaldata
"Strativity Group, LLC",strativity.com,https://discovery.hgdata.com/collection/strativity-group-llc-products-services,20,-,1,Strativity,https://discovery.hgdata.com/product/strativity
"QSOFT, LLC",amocrm.com,https://discovery.hgdata.com/collection/qsoft-llc-products-services,"4,805",-,1,amoCRM,https://discovery.hgdata.com/product/amocrm
Harris Govern,harrisgovern.com,https://discovery.hgdata.com/collection/harris-govern-products-services,18,-,1,Harris Govern,https://discovery.hgdata.com/product/harris-govern
Typeform S.L.,typeform.com,https://discovery.hgdata.com/collection/typeform-s-l-products-services,"40,930",-,1,Typeform,https://discovery.hgdata.com/product/typeform
"Enom, LLC",enom.com,https://discovery.hgdata.com/collection/enom-llc-products-services,"73,293",-,1,Enom,https://discovery.hgdata.com/product/enom
PowerDNS.COM B.V.,powerdns.com,https://discovery.hgdata.com/collection/powerdns-com-b-v-products-services,922,-,1,PowerDNS,https://discovery.hgdata.com/product/powerdns
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Aldon,https://discovery.hgdata.com/product/aldon
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket BlueZone,https://discovery.hgdata.com/product/rocket-bluezone
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket CorVu,https://discovery.hgdata.com/product/rocket-corvu
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket LegaSuite,https://discovery.hgdata.com/product/rocket-legasuite
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket U2,https://discovery.hgdata.com/product/rocket-u2
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket UniData,https://discovery.hgdata.com/product/rocket-unidata
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket Uniface,https://discovery.hgdata.com/product/rocket-uniface
"Rocket Software, Inc.",rocketsoftware.com,https://discovery.hgdata.com/collection/rocket-software-inc-products-services,"4,623",-,8,Rocket UniVerse,https://discovery.hgdata.com/product/rocket-universe
"Skytap, Inc.",skytap.com,https://discovery.hgdata.com/collection/skytap-inc-products-services,224,-,1,Skytap,https://discovery.hgdata.com/product/skytap
"Sage Intacct, Inc.",sageintacct.com,https://discovery.hgdata.com/collection/sage-intacct-inc-products-services,"4,709",-,1,Sage Intacct,https://discovery.hgdata.com/product/sage-intacct
"InMarket Media, LLC",inmarket.com,https://discovery.hgdata.com/collection/inmarket-media-llc-products-services,71,-,2,Kiip,https://discovery.hgdata.com/product/kiip
"InMarket Media, LLC",inmarket.com,https://discovery.hgdata.com/collection/inmarket-media-llc-products-services,71,-,2,NinthDecimal,https://discovery.hgdata.com/product/ninthdecimal
"Guru Technologies, Inc.",getguru.com,https://discovery.hgdata.com/collection/guru-technologies-inc-products-services,215,-,1,Guru,https://discovery.hgdata.com/product/guru
Computer Guidance Corporation,computerguidance.com,https://discovery.hgdata.com/collection/computer-guidance-corporation-products-services,71,-,1,Computer Guidance Corporation,https://discovery.hgdata.com/product/computer-guidance-corporation
"Formisimo, Ltd.",zuko.io,https://discovery.hgdata.com/collection/formisimo-ltd-products-services,329,-,1,Zuko,https://discovery.hgdata.com/product/zuko
"Rasa Technologies, Inc.",rasa.com,https://discovery.hgdata.com/collection/rasa-technologies-inc-products-services,"1,391",-,1,Rasa,https://discovery.hgdata.com/product/rasa
Errorception,errorception.com,https://discovery.hgdata.com/collection/errorception-products-services,"26,715",-,1,Errorception,https://discovery.hgdata.com/product/errorception
"Snap Surveys, Ltd.",snapsurveys.com,https://discovery.hgdata.com/collection/snap-surveys-ltd-products-services,209,-,1,Snap Surveys,https://discovery.hgdata.com/product/snap-surveys
Imagical S.p.A.,imagicle.com,https://discovery.hgdata.com/collection/imagical-s-p-a-products-services,25,-,1,StoneFax,https://discovery.hgdata.com/product/stonefax
"DDOTS, Inc.",ddots.com,https://discovery.hgdata.com/collection/ddots-inc-products-services,290,-,1,DDOTS,https://discovery.hgdata.com/product/ddots
"Health Data Services, Inc.",healthdataservices.com,https://discovery.hgdata.com/collection/health-data-services-inc-products-services,24,-,1,MedLedger,https://discovery.hgdata.com/product/medledger
Visonex,visonex.com,https://discovery.hgdata.com/collection/visonex-products-services,15,-,1,Visonex Clarity,https://discovery.hgdata.com/product/visonex-clarity
