vendor_name,vendor_url,vendor_hg_url,vendor_company_count,vendor_six_month_change,vendor_product_count
"Attivio, Inc.",attivio.com,https://discovery.hgdata.com/collection/attivio-inc-products-services,212,-,1
"PayFacto, Inc.",payfacto.com,https://discovery.hgdata.com/collection/payfacto-inc-products-services,216,-,1
Zerys,zerys.com,https://discovery.hgdata.com/collection/zerys-products-services,198,-,1
Rapid Global Pty Ltd,rapidglobal.com,https://discovery.hgdata.com/collection/rapid-global-pty-ltd-products-services,182,-,1
"Quantrix, LLC",quantrix.com,https://discovery.hgdata.com/collection/quantrix-llc-products-services,150,-,1
"Virtual Construction and Technology BIM One, Inc.",bimtrack.co,https://discovery.hgdata.com/collection/virtual-construction-and-technology-bim-one-inc-products-services,147,-,1
Trumpia,trumpia.com,https://discovery.hgdata.com/collection/trumpia-products-services,201,-,1
"DentiMax, LLC",dentimax.com,https://discovery.hgdata.com/collection/dentimax-llc-products-services,194,-,1
Traveldoo SAS,traveldoo.com,https://discovery.hgdata.com/collection/traveldoo-sas-products-services,156,-,1
"PFSweb, Inc.",pfsweb.com,https://discovery.hgdata.com/collection/pfsweb-inc-products-services,162,-,1
"LeadMaster, Inc.",leadmaster.com,https://discovery.hgdata.com/collection/leadmaster-inc-products-services,161,-,1
"DreamHost, LLC",dreamhost.com,https://discovery.hgdata.com/collection/dreamhost-llc-products-services,"91,073",-,2
Passepartout S.p.A.,passepartout.net,https://discovery.hgdata.com/collection/passepartout-s-p-a-products-services,172,-,1
"VUEWorks, LLC",vueworks.com,https://discovery.hgdata.com/collection/vueworks-llc-products-services,126,-,1
CentralSquare Technologies,centralsquare.com,https://discovery.hgdata.com/collection/centralsquare-technologies-products-services,523,-,2
Multi Data Services Corporation,multidataservices.com,https://discovery.hgdata.com/collection/multi-data-services-corporation-products-services,145,-,1
"Lob.com, Inc.",lob.com,https://discovery.hgdata.com/collection/lob-com-inc-products-services,147,-,1
Mecalux S.A.,mecalux.com,https://discovery.hgdata.com/collection/mecalux-s-a-products-services,202,-,1
"Synaptris, Inc.",synaptris.com,https://discovery.hgdata.com/collection/synaptris-inc-products-services,186,-,1
"CoSoSys, Ltd.",endpointprotector.com,https://discovery.hgdata.com/collection/cososys-ltd-products-services,225,-,1
GP Strategies Corporation,gpstrategies.com,https://discovery.hgdata.com/collection/gp-strategies-corporation-products-services,119,-,1
ClinicSource,clinicsource.com,https://discovery.hgdata.com/collection/clinicsource-products-services,187,-,1
Redwood Software,redwood.com,https://discovery.hgdata.com/collection/redwood-software-products-services,432,-,2
"Dropbox, Inc.",dropbox.com,https://discovery.hgdata.com/collection/dropbox-inc-products-services,"46,711",-,2
"Jelastic, Inc.",jelastic.com,https://discovery.hgdata.com/collection/jelastic-inc-products-services,170,-,1
"Brex, Inc.",brex.com,https://discovery.hgdata.com/collection/brex-inc-products-services,133,-,1
"Klear.com, Ltd.",klear.com,https://discovery.hgdata.com/collection/klear-com-ltd-products-services,215,-,1
"WorkWise, LLC",workwisellc.com,https://discovery.hgdata.com/collection/workwise-llc-products-services,450,-,2
"Octane AI, Inc.",octaneai.com,https://discovery.hgdata.com/collection/octane-ai-inc-products-services,172,-,1
"PaddlePaddle, LLC",paddlepaddle.org.cn,https://discovery.hgdata.com/collection/paddlepaddle-llc-products-services,203,-,1
"VerQu, LLC",verqu.com,https://discovery.hgdata.com/collection/verqu-llc-products-services,205,-,1
"Oz Development, Inc.",ozdevelopment.com,https://discovery.hgdata.com/collection/oz-development-inc-products-services,172,-,1
"Alert Media, Inc.",alertmedia.com,https://discovery.hgdata.com/collection/alert-media-inc-products-services,120,-,1
"ProofHub, LLC",proofhub.com,https://discovery.hgdata.com/collection/proofhub-llc-products-services,196,-,1
"Aleyant Systems, LLC",aleyant.com,https://discovery.hgdata.com/collection/aleyant-systems-llc-products-services,154,-,1
"Adthena, Ltd.",adthena.com,https://discovery.hgdata.com/collection/adthena-ltd-products-services,346,-,2
"PatSnap (UK), Ltd.",patsnap.com,https://discovery.hgdata.com/collection/patsnap-uk--ltd-products-services,216,-,1
"iSalus Healthcare, LLC",isalushealthcare.com,https://discovery.hgdata.com/collection/isalus-healthcare-llc-products-services,366,-,2
"Appen, Ltd.",appen.com,https://discovery.hgdata.com/collection/appen-ltd-products-services,187,-,1
Heroix Corporation,heroix.com,https://discovery.hgdata.com/collection/heroix-corporation-products-services,160,-,1
"Kliger-Weiss Infosystems, Inc.",kwi.com,https://discovery.hgdata.com/collection/kliger-weiss-infosystems-inc-products-services,159,-,1
"Positionly, Inc.",unamo.com,https://discovery.hgdata.com/collection/positionly-inc-products-services,128,-,1
State Street Corporation,statestreet.com,https://discovery.hgdata.com/collection/state-street-corporation-products-services,220,-,4
"Dun & Bradstreet, Inc.",dnb.com,https://discovery.hgdata.com/collection/dun-and-bradstreet-inc-products-services,"17,007",-,4
"Madison Logic, Inc.",madisonlogic.com,https://discovery.hgdata.com/collection/madison-logic-inc-products-services,157,-,1
"Lexalytics, Inc.",lexalytics.com,https://discovery.hgdata.com/collection/lexalytics-inc-products-services,173,-,1
"RizePoint, Inc.",rizepoint.com,https://discovery.hgdata.com/collection/rizepoint-inc-products-services,128,-,1
"Zadara Storage, Inc.",zadara.com,https://discovery.hgdata.com/collection/zadara-storage-inc-products-services,125,-,1
"OrangeScape Technologies, Ltd.",orangescape.com,https://discovery.hgdata.com/collection/orangescape-technologies-ltd-products-services,147,-,1
"Zoey, Inc.",zoey.com,https://discovery.hgdata.com/collection/zoey-inc-products-services,177,-,1
"Oomnitza, Inc.",oomnitza.com,https://discovery.hgdata.com/collection/oomnitza-inc-products-services,142,-,1
"Higher Pixels, LLC",donortools.com,https://discovery.hgdata.com/collection/higher-pixels-llc-products-services,125,-,1
"Custom Business Solutions, Inc.",cbsnorthstar.com,https://discovery.hgdata.com/collection/custom-business-solutions-inc-products-services,213,-,1
DXC Technology Company,dxc.com,https://discovery.hgdata.com/collection/dxc-technology-company-products-services,"4,095",-,9
"Systemware, Inc.",systemware.com,https://discovery.hgdata.com/collection/systemware-inc-products-services,194,-,1
"JRNI, Ltd.",jrni.com,https://discovery.hgdata.com/collection/jrni-ltd-products-services,156,-,1
"Dynatrace, LLC",dynatrace.com,https://discovery.hgdata.com/collection/dynatrace-llc-products-services,"11,675",-,6
"CallSource, Inc.",callsource.com,https://discovery.hgdata.com/collection/callsource-inc-products-services,209,-,1
"Mach7 Technologies, Ltd.",mach7t.com,https://discovery.hgdata.com/collection/mach7-technologies-ltd-products-services,118,-,1
"Verve Wireless, Inc.",verve.com,https://discovery.hgdata.com/collection/verve-wireless-inc-products-services,123,-,1
"Cedaron Medical, Inc.",cedaron.com,https://discovery.hgdata.com/collection/cedaron-medical-inc-products-services,166,-,1
"Cradlepoint, Inc.",cradlepoint.com,https://discovery.hgdata.com/collection/cradlepoint-inc-products-services,579,-,2
Vend,vendhq.com,https://discovery.hgdata.com/collection/vend-products-services,209,-,1
Connext Communication GmbH,connext.de,https://discovery.hgdata.com/collection/connext-communication-gmbh-products-services,126,-,1
Portfoliobox Stockholm AB,portfoliobox.net,https://discovery.hgdata.com/collection/portfoliobox-stockholm-ab-products-services,216,-,1
"Lattice Engines, Inc.",lattice-engines.com,https://discovery.hgdata.com/collection/lattice-engines-inc-products-services,138,-,1
"DealHub, Ltd.",dealhub.io,https://discovery.hgdata.com/collection/dealhub-ltd-products-services,161,-,1
MedKeeper,medkeeper.com,https://discovery.hgdata.com/collection/medkeeper-products-services,150,-,1
LiftIgniter,liftigniter.com,https://discovery.hgdata.com/collection/liftigniter-products-services,201,-,1
"AdPerfect Dynamic Advertising Solutions, Ltd.",adperfect.com,https://discovery.hgdata.com/collection/adperfect-dynamic-advertising-solutions-ltd-products-services,114,-,1
Sopheon PLC,sopheon.com,https://discovery.hgdata.com/collection/sopheon-plc-products-services,159,-,1
"AppZen, Inc.",appzen.com,https://discovery.hgdata.com/collection/appzen-inc-products-services,161,-,1
"Rewardly, Inc.",streak.com,https://discovery.hgdata.com/collection/rewardly-inc-products-services,158,-,1
"DATIS HR Cloud, Inc.",datis.com,https://discovery.hgdata.com/collection/datis-hr-cloud-inc-products-services,216,-,1
"Jama Software, Inc.",jamasoftware.com,https://discovery.hgdata.com/collection/jama-software-inc-products-services,362,-,2
"Digitech Systems, LLC",digitechsystems.com,https://discovery.hgdata.com/collection/digitech-systems-llc-products-services,140,-,1
"Shogun Labs, Inc.",getshogun.com,https://discovery.hgdata.com/collection/shogun-labs-inc-products-services,177,-,1
Journal Technologies,journaltech.com,https://discovery.hgdata.com/collection/journal-technologies-products-services,179,-,1
"ShipHero, LLC",shiphero.com,https://discovery.hgdata.com/collection/shiphero-llc-products-services,154,-,1
"Project44, Inc.",project44.com,https://discovery.hgdata.com/collection/project44-inc-products-services,190,-,1
"Dexcom, Inc.",dexcom.com,https://discovery.hgdata.com/collection/dexcom-inc-products-services,131,-,1
"Interviewstream, Inc.",interviewstream.com,https://discovery.hgdata.com/collection/interviewstream-inc-products-services,203,-,1
"Folloze, Inc.",folloze.com,https://discovery.hgdata.com/collection/folloze-inc-products-services,149,-,1
"MemberSuite, Inc.",membersuite.com,https://discovery.hgdata.com/collection/membersuite-inc-products-services,139,-,1
"OnSolve, LLC",onsolve.com,https://discovery.hgdata.com/collection/onsolve-llc-products-services,"1,410",-,4
"Synygy, Inc.",synygy.com,https://discovery.hgdata.com/collection/synygy-inc-products-services,157,-,1
"Maintenance Assistant, Inc.",fiixsoftware.com,https://discovery.hgdata.com/collection/maintenance-assistant-inc-products-services,212,-,1
"Evenium, Inc.",evenium.com,https://discovery.hgdata.com/collection/evenium-inc-products-services,189,-,1
"RXNT, Inc.",rxnt.com,https://discovery.hgdata.com/collection/rxnt-inc-products-services,143,-,1
"DomainTools, LLC",domaintools.com,https://discovery.hgdata.com/collection/domaintools-llc-products-services,182,-,1
"Wibbitz, Ltd.",wibbitz.com,https://discovery.hgdata.com/collection/wibbitz-ltd-products-services,136,-,1
Prezly B.V.,prezly.com,https://discovery.hgdata.com/collection/prezly-b-v-products-services,171,-,1
"Vectra AI, Inc.",vectra.ai,https://discovery.hgdata.com/collection/vectra-ai-inc-products-services,195,-,1
"Samsara Networks, Inc.",samsara.com,https://discovery.hgdata.com/collection/samsara-networks-inc-products-services,187,-,1
"CollaborateMD, Inc.",collaboratemd.com,https://discovery.hgdata.com/collection/collaboratemd-inc-products-services,158,-,1
SocialOomph,socialoomph.com,https://discovery.hgdata.com/collection/socialoomph-products-services,142,-,1
"Orckestra Technologies, Inc.",orckestra.com,https://discovery.hgdata.com/collection/orckestra-technologies-inc-products-services,122,-,1
"ECI Software Solutions, Inc.",ecisolutions.com,https://discovery.hgdata.com/collection/eci-software-solutions-inc-products-services,"7,501",-,10
SimScale GmbH,simscale.com,https://discovery.hgdata.com/collection/simscale-gmbh-products-services,216,-,1
"Tianjin Nanda General Data Technology Company, Ltd.",gbase.cn,https://discovery.hgdata.com/collection/tianjin-nanda-general-data-technology-company-ltd-products-services,148,-,1
Locus Technologies,locustec.com,https://discovery.hgdata.com/collection/locus-technologies-products-services,164,-,1
"Votigo, Inc.",votigo.com,https://discovery.hgdata.com/collection/votigo-inc-products-services,167,-,1
Berger Levrault S.A.,berger-levrault.com,https://discovery.hgdata.com/collection/berger-levrault-s-a-products-services,119,-,1
"eClinicalWorks, LLC",eclinicalworks.com,https://discovery.hgdata.com/collection/eclinicalworks-llc-products-services,"5,277",-,3
"NETtime Solutions, LLC",nettimesolutions.com,https://discovery.hgdata.com/collection/nettime-solutions-llc-products-services,194,-,1
Tappest Sp. z o.o.,tappest.com,https://discovery.hgdata.com/collection/tappest-sp-z-o-o-products-services,200,-,1
Shippo,goshippo.com,https://discovery.hgdata.com/collection/shippo-products-services,214,-,1
"Grove Technologies, LLC",grovesite.com,https://discovery.hgdata.com/collection/grove-technologies-llc-products-services,193,-,1
"Tier1 Financial Solutions, Inc.",tier1fin.com,https://discovery.hgdata.com/collection/tier1-financial-solutions-inc-products-services,168,-,1
zkipster AG,zkipster.com,https://discovery.hgdata.com/collection/zkipster-ag-products-services,197,-,1
"StorMagic, Ltd.",stormagic.com,https://discovery.hgdata.com/collection/stormagic-ltd-products-services,114,-,1
HollySys Group,hollysys.com,https://discovery.hgdata.com/collection/hollysys-group-products-services,150,-,1
4S DAWN Clinical Software,4s-dawn.com,https://discovery.hgdata.com/collection/4s-dawn-clinical-software-products-services,180,-,1
"R1 RCM, Inc.",r1rcm.com,https://discovery.hgdata.com/collection/r1-rcm-inc-products-services,338,-,2
USU GmbH,usu.com,https://discovery.hgdata.com/collection/usu-gmbh-products-services,349,-,2
"Nextech Systems, LLC",nextech.com,https://discovery.hgdata.com/collection/nextech-systems-llc-products-services,984,-,2
"Skyword, Inc.",skyword.com,https://discovery.hgdata.com/collection/skyword-inc-products-services,168,-,1
"Haivision Systems, Inc.",haivision.com,https://discovery.hgdata.com/collection/haivision-systems-inc-products-services,134,-,1
"CorePartners, Inc.",coreims.com,https://discovery.hgdata.com/collection/corepartners-inc-products-services,152,-,1
"Exadel, Inc.",exadel.com,https://discovery.hgdata.com/collection/exadel-inc-products-services,277,-,2
Boo-box,boo-box.com,https://discovery.hgdata.com/collection/boo-box-products-services,151,-,1
"ChartMogul, Ltd.",chartmogul.com,https://discovery.hgdata.com/collection/chartmogul-ltd-products-services,121,-,1
Postcron,postcron.com,https://discovery.hgdata.com/collection/postcron-products-services,124,-,1
"Unify, Inc.",unify.com,https://discovery.hgdata.com/collection/unify-inc-products-services,703,-,4
Swydo B.V.,swydo.com,https://discovery.hgdata.com/collection/swydo-b-v-products-services,127,-,1
"One Identity, LLC",oneidentity.com,https://discovery.hgdata.com/collection/one-identity-llc-products-services,817,-,2
"SouthSuite, Inc.",coraid.com,https://discovery.hgdata.com/collection/southsuite-inc-products-services,166,-,1
